"year","colony","nest","feather_id","hg","culmen","tarsus","mass","date","nest_feather_id","colony_year","unique_feather_id","clutch","brood","nestlings14days","fledged","datqal_1_good","mindepth_20","maxdepth_20","reclength_20","recrange_20","avg_crfish_20","avg_shrimp_20","avg_totbiomass_20","nbgages","nbpsus","notes"
2000,hidden,,,6.9,,,,,5.6,Hidden_2000,2000_Hidden_5.6,,,,,,,,,2.696363636,,,,,,
2000,hidden,,,3.7,,,,,6.0,Hidden_2000,2000_Hidden_6,,,,,,,,,2.696363636,,,,,,
2000,hidden,,,2.1,,,,,6.2,Hidden_2000,2000_Hidden_6.2,,,,,,,,,2.696363636,,,,,,
2000,hidden,,,6,,,,,6.2,Hidden_2000,2000_Hidden_6.2,,,,,,,,,2.696363636,,,,,,
2000,hidden,,,5.7,,,,,6.4,Hidden_2000,2000_Hidden_6.4,,,,,,,,,2.696363636,,,,,,
2000,hidden,,,3.4,,,,,6.5,Hidden_2000,2000_Hidden_6.5,,,,,,,,,2.696363636,,,,,,
2000,hidden,,,3.7,,,,,6.5,Hidden_2000,2000_Hidden_6.5,,,,,,,,,2.696363636,,,,,,
2000,hidden,,,4.6,,,,,6.8,Hidden_2000,2000_Hidden_6.8,,,,,,,,,2.696363636,,,,,,
2000,hidden,,,4.2,,,,,6.9,Hidden_2000,2000_Hidden_6.9,,,,,,,,,2.696363636,,,,,,
2000,hidden,,,2.2,,,,,7.0,Hidden_2000,2000_Hidden_7,,,,,,,,,2.696363636,,,,,,
2000,hidden,,,4.6,,,,,7.1,Hidden_2000,2000_Hidden_7.1,,,,,,,,,2.696363636,,,,,,
2000,hidden,,,3,,,,,7.5,Hidden_2000,2000_Hidden_7.5,,,,,,,,,2.696363636,,,,,,
2000,jw1,,,2.5,,,,,4.4,JW1_2000,2000_JW1_4.4,,,,,,,,,,,,,,,
2000,jw1,,,3.7,,,,,4.6,JW1_2000,2000_JW1_4.6,,,,,,,,,,,,,,,
2000,jw1,,,2.9,,,,,4.7,JW1_2000,2000_JW1_4.7,,,,,,,,,,,,,,,
2000,jw1,,,3.3,,,,,5.0,JW1_2000,2000_JW1_5,,,,,,,,,,,,,,,
2000,jw1,,,1.9,,,,,5.1,JW1_2000,2000_JW1_5.1,,,,,,,,,,,,,,,
2000,jw1,,,4.3,,,,,5.3,JW1_2000,2000_JW1_5.3,,,,,,,,,,,,,,,
2000,jw1,,,2.7,,,,,5.4,JW1_2000,2000_JW1_5.4,,,,,,,,,,,,,,,
2000,jw1,,,3.1,,,,,5.5,JW1_2000,2000_JW1_5.5,,,,,,,,,,,,,,,
2000,jw1,,,2.5,,,,,5.6,JW1_2000,2000_JW1_5.6,,,,,,,,,,,,,,,
2000,jw1,,,2.8,,,,,5.6,JW1_2000,2000_JW1_5.6,,,,,,,,,,,,,,,
2000,jw1,,,2.9,,,,,5.6,JW1_2000,2000_JW1_5.6,,,,,,,,,,,,,,,
2000,jw1,,,4.1,,,,,5.8,JW1_2000,2000_JW1_5.8,,,,,,,,,,,,,,,
2000,jw1,,,8.6,,,,,6.8,JW1_2000,2000_JW1_6.8,,,,,,,,,,,,,,,
2000,jw1,,,10,,,,,7.0,JW1_2000,2000_JW1_7,,,,,,,,,,,,,,,
2000,horus,,,3.8,,,,,4.0,L67_2000,2000_L67_4,,,,,,,,,2.0072,,,,,,
2000,horus,,,2.4,,,,,4.5,L67_2000,2000_L67_4.5,,,,,,,,,2.0072,,,,,,
2000,horus,,,2.5,,,,,4.5,L67_2000,2000_L67_4.5,,,,,,,,,2.0072,,,,,,
2000,horus,,,3.5,,,,,4.5,L67_2000,2000_L67_4.5,,,,,,,,,2.0072,,,,,,
2000,horus,,,4,,,,,4.5,L67_2000,2000_L67_4.5,,,,,,,,,2.0072,,,,,,
2000,horus,,,4.5,,,,,5.0,L67_2000,2000_L67_5,,,,,,,,,2.0072,,,,,,
2000,horus,,,1.4,,,,,5.1,L67_2000,2000_L67_5.1,,,,,,,,,2.0072,,,,,,
2000,horus,,,2,,,,,5.1,L67_2000,2000_L67_5.1,,,,,,,,,2.0072,,,,,,
2000,horus,,,2.9,,,,,5.2,L67_2000,2000_L67_5.2,,,,,,,,,2.0072,,,,,,
2000,horus,,,4.3,,,,,5.2,L67_2000,2000_L67_5.2,,,,,,,,,2.0072,,,,,,
2000,horus,,,2.5,,,,,5.4,L67_2000,2000_L67_5.4,,,,,,,,,2.0072,,,,,,
2000,horus,,,3.3,,,,,5.4,L67_2000,2000_L67_5.4,,,,,,,,,2.0072,,,,,,
2000,horus,,,2.8,,,,,5.6,L67_2000,2000_L67_5.6,,,,,,,,,2.0072,,,,,,
2000,horus,,,5,,,,,6.0,L67_2000,2000_L67_6,,,,,,,,,2.0072,,,,,,
2000,horus,,,1.9,,,,,6.4,L67_2000,2000_L67_6.4,,,,,,,,,2.0072,,,,,,
2000,horus,,,3.4,,,,,6.6,L67_2000,2000_L67_6.6,,,,,,,,,2.0072,,,,,,
2000,horus,,,5.6,,,,,7.7,L67_2000,2000_L67_7.7,,,,,,,,,2.0072,,,,,,
2000,mud_canal_south,,,9.7,,,,,4.0,MudCanal_2000,2000_MudCanal_4,,,,,,,,,,,,,,,
2000,mud_canal_south,,,4,,,,,4.4,MudCanal_2000,2000_MudCanal_4.4,,,,,,,,,,,,,,,
2000,mud_canal_south,,,4.5,,,,,4.5,MudCanal_2000,2000_MudCanal_4.5,,,,,,,,,,,,,,,
2000,mud_canal_south,,,7.3,,,,,4.5,MudCanal_2000,2000_MudCanal_4.5,,,,,,,,,,,,,,,
2000,mud_canal_south,,,2.1,,,,,4.9,MudCanal_2000,2000_MudCanal_4.9,,,,,,,,,,,,,,,
2000,mud_canal_south,,,7.1,,,,,4.9,MudCanal_2000,2000_MudCanal_4.9,,,,,,,,,,,,,,,
2000,mud_canal_south,,,6.2,,,,,5.0,MudCanal_2000,2000_MudCanal_5,,,,,,,,,,,,,,,
2000,mud_canal_south,,,7.1,,,,,5.0,MudCanal_2000,2000_MudCanal_5,,,,,,,,,,,,,,,
2000,mud_canal_south,,,5.6,,,,,5.4,MudCanal_2000,2000_MudCanal_5.4,,,,,,,,,,,,,,,
2000,mud_canal_south,,,7.5,,,,,5.4,MudCanal_2000,2000_MudCanal_5.4,,,,,,,,,,,,,,,
2000,mud_canal_south,,,10,,,,,5.5,MudCanal_2000,2000_MudCanal_5.5,,,,,,,,,,,,,,,
2000,mud_canal_south,,,4.8,,,,,5.8,MudCanal_2000,2000_MudCanal_5.8,,,,,,,,,,,,,,,
2000,mud_canal_south,,,5.5,,,,,6.1,MudCanal_2000,2000_MudCanal_6.1,,,,,,,,,,,,,,,
2000,mud_canal_south,,,5.1,,,,,6.5,MudCanal_2000,2000_MudCanal_6.5,,,,,,,,,,,,,,,
2000,mud_canal_south,,,6.2,,,,,6.5,MudCanal_2000,2000_MudCanal_6.5,,,,,,,,,,,,,,,
2000,mud_canal_south,,,7,,,,,6.6,MudCanal_2000,2000_MudCanal_6.6,,,,,,,,,,,,,,,
2000,mud_canal_south,,,6.5,,,,,6.9,MudCanal_2000,2000_MudCanal_6.9,,,,,,,,,,,,,,,
2000,mud_canal_south,,,5.1,,,,,7.0,MudCanal_2000,2000_MudCanal_7,,,,,,,,,,,,,,,
2000,mud_canal_south,,,5.6,,,,,7.1,MudCanal_2000,2000_MudCanal_7.1,,,,,,,,,,,,,,,
2000,mud_canal_south,,,2.7,,,,,7.8,MudCanal_2000,2000_MudCanal_7.8,,,,,,,,,,,,,,,
2000,mud_canal_south,,,3.3,,,,,8.1,MudCanal_2000,2000_MudCanal_8.1,,,,,,,,,,,,,,,
2001,hidden,,,4.5,60,,480,,1,Hidden_2001,2001_Hidden_1,,,,,,,,,2.44030303,,,,,,
2001,hidden,,,3.8,59,,560,,2,Hidden_2001,2001_Hidden_2,,,,,,,,,2.44030303,,,,,,
2001,hidden,,,4.7,50,,360,,3,Hidden_2001,2001_Hidden_3,,,,,,,,,2.44030303,,,,,,
2001,hidden,,,5.1,46,,250,,4,Hidden_2001,2001_Hidden_4,,,,,,,,,2.44030303,,,,,,
2001,hidden,,,6.8,53,,480,,5,Hidden_2001,2001_Hidden_5,,,,,,,,,2.44030303,,,,,,
2001,hidden,,,6.8,38,,280,,6,Hidden_2001,2001_Hidden_6,,,,,,,,,2.44030303,,,,,,
2001,hidden,,,3.5,55,,570,,10,Hidden_2001,2001_Hidden_10,,,,,,,,,2.44030303,,,,,,
2001,hidden,,,7.4,75,,840,,11,Hidden_2001,2001_Hidden_11,,,,,,,,,2.44030303,,,,,,
2001,horus,,,6.1,,,,,X,L67_2001,2001_L67_X,,,,,,,,,1.6392,,,,,,
2001,horus,,,10,,,,,X1,L67_2001,2001_L67_X1,,,,,,,,,1.6392,,,,,,
2001,horus,,,6.7,,,,,X10,L67_2001,2001_L67_X10,,,,,,,,,1.6392,,,,,,
2001,horus,,,4.4,,,,,X11,L67_2001,2001_L67_X11,,,,,,,,,1.6392,,,,,,
2001,horus,,,7.7,,,,,X12,L67_2001,2001_L67_X12,,,,,,,,,1.6392,,,,,,
2001,horus,,,3.9,,,,,X2,L67_2001,2001_L67_X2,,,,,,,,,1.6392,,,,,,
2001,horus,,,6.7,,,,,X3,L67_2001,2001_L67_X3,,,,,,,,,1.6392,,,,,,
2001,horus,,,3.8,,,,,X4,L67_2001,2001_L67_X4,,,,,,,,,1.6392,,,,,,
2001,horus,,,5.4,,,,,X5,L67_2001,2001_L67_X5,,,,,,,,,1.6392,,,,,,
2001,horus,,,10,,,,,X6,L67_2001,2001_L67_X6,,,,,,,,,1.6392,,,,,,
2001,horus,,,14,,,,,X7,L67_2001,2001_L67_X7,,,,,,,,,1.6392,,,,,,
2001,horus,,,4.5,,,,,X8,L67_2001,2001_L67_X8,,,,,,,,,1.6392,,,,,,
2001,horus,,,7.5,,,,,X9,L67_2001,2001_L67_X9,,,,,,,,,1.6392,,,,,,
2001,tamiami_west,,,12,0,,610,,1,TamWest_2001,2001_TamWest_1,,,,,,,,,2.0705,,,,,,
2001,tamiami_west,,,15,0,,340,,2,TamWest_2001,2001_TamWest_2,,,,,,,,,2.0705,,,,,,
2001,tamiami_west,,,16,0,,690,,3,TamWest_2001,2001_TamWest_3,,,,,,,,,2.0705,,,,,,
2001,tamiami_west,,,14,0,,940,,4,TamWest_2001,2001_TamWest_4,,,,,,,,,2.0705,,,,,,
2001,tamiami_west,,,21,62,,630,,5,TamWest_2001,2001_TamWest_5,,,,,,,,,2.0705,,,,,,
2001,tamiami_west,,,10,66,,820,,6,TamWest_2001,2001_TamWest_6,,,,,,,,,2.0705,,,,,,
2001,tamiami_west,,,21,64,,780,,7,TamWest_2001,2001_TamWest_7,,,,,,,,,2.0705,,,,,,
2001,tamiami_west,,,14,52,,280,,8,TamWest_2001,2001_TamWest_8,,,,,,,,,2.0705,,,,,,
2002,alley_north,,,13,98,,,,Alley1,AlleyNorth_2002,2002_AlleyNorth_Alley1,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,6.5,101,,,,Alley10,AlleyNorth_2002,2002_AlleyNorth_Alley10,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,11,102,,,,Alley11,AlleyNorth_2002,2002_AlleyNorth_Alley11,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,6.5,101,,,,Alley12,AlleyNorth_2002,2002_AlleyNorth_Alley12,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,7.8,83,,,,Alley13,AlleyNorth_2002,2002_AlleyNorth_Alley13,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,8,92,,,,Alley14,AlleyNorth_2002,2002_AlleyNorth_Alley14,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,11,88,,,,Alley15,AlleyNorth_2002,2002_AlleyNorth_Alley15,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,9,102,,,,Alley16,AlleyNorth_2002,2002_AlleyNorth_Alley16,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,9.7,100,,,,Alley17,AlleyNorth_2002,2002_AlleyNorth_Alley17,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,10,97,,,,Alley2,AlleyNorth_2002,2002_AlleyNorth_Alley2,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,9.2,71,,,,Alley3,AlleyNorth_2002,2002_AlleyNorth_Alley3,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,8,78,,,,Alley4,AlleyNorth_2002,2002_AlleyNorth_Alley4,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,10,104,,,,Alley5,AlleyNorth_2002,2002_AlleyNorth_Alley5,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,8.7,100,,,,Alley6,AlleyNorth_2002,2002_AlleyNorth_Alley6,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,9.2,101,,,,Alley7,AlleyNorth_2002,2002_AlleyNorth_Alley7,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,6.6,86,,,,Alley8,AlleyNorth_2002,2002_AlleyNorth_Alley8,,,,,,,,,2.711290323,,,,,,
2002,alley_north,,,9.4,100,,,,Alley9,AlleyNorth_2002,2002_AlleyNorth_Alley9,,,,,,,,,2.711290323,,,,,,
2002,hidden,,,2.5,47,,,,Hidden1,Hidden_2002,2002_Hidden_Hidden1,,,,,,,,,2.766666667,,,,,,
2002,hidden,,,7.9,58,,,,Hidden10,Hidden_2002,2002_Hidden_Hidden10,,,,,,,,,2.766666667,,,,,,
2002,hidden,,,2.6,62,,,,Hidden11,Hidden_2002,2002_Hidden_Hidden11,,,,,,,,,2.766666667,,,,,,
2002,hidden,,,2.8,60,,,,Hidden12,Hidden_2002,2002_Hidden_Hidden12,,,,,,,,,2.766666667,,,,,,
2002,hidden,,,3.4,65,,,,Hidden13,Hidden_2002,2002_Hidden_Hidden13,,,,,,,,,2.766666667,,,,,,
2002,hidden,,,3.7,60,,,,Hidden2,Hidden_2002,2002_Hidden_Hidden2,,,,,,,,,2.766666667,,,,,,
2002,hidden,,,2.1,57,,,,Hidden3,Hidden_2002,2002_Hidden_Hidden3,,,,,,,,,2.766666667,,,,,,
2002,hidden,,,4,47,,,,Hidden4,Hidden_2002,2002_Hidden_Hidden4,,,,,,,,,2.766666667,,,,,,
2002,hidden,,,2.6,48,,,,Hidden5,Hidden_2002,2002_Hidden_Hidden5,,,,,,,,,2.766666667,,,,,,
2002,hidden,,,2.2,56,,,,Hidden6,Hidden_2002,2002_Hidden_Hidden6,,,,,,,,,2.766666667,,,,,,
2002,hidden,,,3.5,58,,,,Hidden7,Hidden_2002,2002_Hidden_Hidden7,,,,,,,,,2.766666667,,,,,,
2002,hidden,,,2.6,46,,,,Hidden8,Hidden_2002,2002_Hidden_Hidden8,,,,,,,,,2.766666667,,,,,,
2002,hidden,,,2.6,46,,,,Hidden9,Hidden_2002,2002_Hidden_Hidden9,,,,,,,,,2.766666667,,,,,,
2002,horus,,,12,65,,,,L67-1,L67_2002,2002_L67_L67-1,,,,,,,,,2.2964,,,,,,
2002,horus,,,5.4,79,,,,L67-10,L67_2002,2002_L67_L67-10,,,,,,,,,2.2964,,,,,,
2002,horus,,,28,60,,,,L67-11,L67_2002,2002_L67_L67-11,,,,,,,,,2.2964,,,,,,
2002,horus,,,10,86,,,,L67-2,L67_2002,2002_L67_L67-2,,,,,,,,,2.2964,,,,,,
2002,horus,,,9.8,55,,,,L67-3,L67_2002,2002_L67_L67-3,,,,,,,,,2.2964,,,,,,
2002,horus,,,13,91,,,,L67-4,L67_2002,2002_L67_L67-4,,,,,,,,,2.2964,,,,,,
2002,horus,,,13,87,,,,L67-5,L67_2002,2002_L67_L67-5,,,,,,,,,2.2964,,,,,,
2002,horus,,,8.5,57,,,,L67-6,L67_2002,2002_L67_L67-6,,,,,,,,,2.2964,,,,,,
2002,horus,,,13,76,,,,L67-7,L67_2002,2002_L67_L67-7,,,,,,,,,2.2964,,,,,,
2002,horus,,,8.1,53,,,,L67-8,L67_2002,2002_L67_L67-8,,,,,,,,,2.2964,,,,,,
2002,horus,,,8.6,59,,,,L67-9,L67_2002,2002_L67_L67-9,,,,,,,,,2.2964,,,,,,
2002,mud_canal_south,,,8.6,66,,,,Mud1,MudCanal_2002,2002_MudCanal_Mud1,,,,,,,,,,,,,,,
2002,mud_canal_south,,,8.6,78,,,,Mud2,MudCanal_2002,2002_MudCanal_Mud2,,,,,,,,,,,,,,,
2002,mud_canal_south,,,8.9,69,,,,Mud3,MudCanal_2002,2002_MudCanal_Mud3,,,,,,,,,,,,,,,
2002,tamiami_west,,,7.6,45,,,,TW1,TamWest_2002,2002_TamWest_TW1,,,,,,,,,2.4225,,,,,,
2002,tamiami_west,,,6,64,,,,TW10,TamWest_2002,2002_TamWest_TW10,,,,,,,,,2.4225,,,,,,
2002,tamiami_west,,,7.2,73,,,,TW11,TamWest_2002,2002_TamWest_TW11,,,,,,,,,2.4225,,,,,,
2002,tamiami_west,,,7.2,75,,,,TW2,TamWest_2002,2002_TamWest_TW2,,,,,,,,,2.4225,,,,,,
2002,tamiami_west,,,5.9,62,,,,TW3,TamWest_2002,2002_TamWest_TW3,,,,,,,,,2.4225,,,,,,
2002,tamiami_west,,,4.3,66,,,,TW4,TamWest_2002,2002_TamWest_TW4,,,,,,,,,2.4225,,,,,,
2002,tamiami_west,,,5.5,75,,,,TW5,TamWest_2002,2002_TamWest_TW5,,,,,,,,,2.4225,,,,,,
2002,tamiami_west,,,4.9,80,,,,TW6,TamWest_2002,2002_TamWest_TW6,,,,,,,,,2.4225,,,,,,
2002,tamiami_west,,,7.5,71,,,,TW8,TamWest_2002,2002_TamWest_TW8,,,,,,,,,2.4225,,,,,,
2002,tamiami_west,,,5.3,56,,,,TW9,TamWest_2002,2002_TamWest_TW9,,,,,,,,,2.4225,,,,,,
2003,mud_east,,,1.2,50,,,,167,3BMud_East_2003,2003_3BMud_East_167,,,,,,,,,,,,,,,
2003,mud_east,,,1.2,46,,,,168,3BMud_East_2003,2003_3BMud_East_168,,,,,,,,,,,,,,,
2003,mud_east,,,2,44,,,,180,3BMud_East_2003,2003_3BMud_East_180,,,,,,,,,,,,,,,
2003,mud_east,,,2.8,43,,,,181,3BMud_East_2003,2003_3BMud_East_181,,,,,,,,,,,,,,,
2003,mud_east,,,1.2,60,,,,182,3BMud_East_2003,2003_3BMud_East_182,,,,,,,,,,,,,,,
2003,mud_east,,,2.3,44,,,,183,3BMud_East_2003,2003_3BMud_East_183,,,,,,,,,,,,,,,
2003,mud_east,,,1.1,58,,,,184,3BMud_East_2003,2003_3BMud_East_184,,,,,,,,,,,,,,,
2003,mud_east,,,1.3,73,,,,200,3BMud_East_2003,2003_3BMud_East_200,,,,,,,,,,,,,,,
2003,mud_east,,,3.5,61,,,,201,3BMud_East_2003,2003_3BMud_East_201,,,,,,,,,,,,,,,
2003,mud_east,,,0.75,66,,,,202,3BMud_East_2003,2003_3BMud_East_202,,,,,,,,,,,,,,,
2003,mud_east,,,1.4,76,,,,203,3BMud_East_2003,2003_3BMud_East_203,,,,,,,,,,,,,,,
2003,mud_east,,,2,72,,,,204,3BMud_East_2003,2003_3BMud_East_204,,,,,,,,,,,,,,,
2003,mud_east,,,2,80,,,,205,3BMud_East_2003,2003_3BMud_East_205,,,,,,,,,,,,,,,
2003,mud_east,,,1.5,71,,,,206,3BMud_East_2003,2003_3BMud_East_206,,,,,,,,,,,,,,,
2003,mud_east,,,1,74,,,,207,3BMud_East_2003,2003_3BMud_East_207,,,,,,,,,,,,,,,
2003,alley_north,,,2.4,45,,,,53,AlleyNorth_2003,2003_AlleyNorth_53,,,,,,,,,1.927741935,,,,,,
2003,alley_north,,,1.9,,,,,54,AlleyNorth_2003,2003_AlleyNorth_54,,,,,,,,,1.927741935,,,,,,
2003,alley_north,,,5.4,54,,,,66,AlleyNorth_2003,2003_AlleyNorth_66,,,,,,,,,1.927741935,,,,,,
2003,alley_north,,,0.97,40,,,,165,AlleyNorth_2003,2003_AlleyNorth_165,,,,,,,,,1.927741935,,,,,,
2003,alley_north,,,1.3,47,,,,166,AlleyNorth_2003,2003_AlleyNorth_166,,,,,,,,,1.927741935,,,,,,
2003,alley_north,,,1.7,58,,,,174,AlleyNorth_2003,2003_AlleyNorth_174,,,,,,,,,1.927741935,,,,,,
2003,alley_north,,,6.4,46,,,,175,AlleyNorth_2003,2003_AlleyNorth_175,,,,,,,,,1.927741935,,,,,,
2003,alley_north,,,2.1,54,,,,217,AlleyNorth_2003,2003_AlleyNorth_217,,,,,,,,,1.927741935,,,,,,
2003,alley_north,,,1.6,60,,,,218,AlleyNorth_2003,2003_AlleyNorth_218,,,,,,,,,1.927741935,,,,,,
2003,alley_north,,,1.7,71,,,,219,AlleyNorth_2003,2003_AlleyNorth_219,,,,,,,,,1.927741935,,,,,,
2003,alley_north,,,2.8,72,,,,220,AlleyNorth_2003,2003_AlleyNorth_220,,,,,,,,,1.927741935,,,,,,
2003,alley_north,,,2.5,81,,,,221,AlleyNorth_2003,2003_AlleyNorth_221,,,,,,,,,1.927741935,,,,,,
2003,hidden,,,1,60,,,,25,Hidden_2003,2003_Hidden_25,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,0.92,55,,,,26,Hidden_2003,2003_Hidden_26,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,0.73,43,,,,28,Hidden_2003,2003_Hidden_28,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,0.73,42,,,,30,Hidden_2003,2003_Hidden_30,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,0.84,40,,,,34,Hidden_2003,2003_Hidden_34,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,0.81,50,,,,37,Hidden_2003,2003_Hidden_37,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,1.5,47,,,,41,Hidden_2003,2003_Hidden_41,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,0.81,42,,,,42,Hidden_2003,2003_Hidden_42,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,1.4,40,,,,45,Hidden_2003,2003_Hidden_45,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,0.86,52,,,,46,Hidden_2003,2003_Hidden_46,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,0.74,77,,,,207,Hidden_2003,2003_Hidden_207,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,0.73,81,,,,208,Hidden_2003,2003_Hidden_208,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,0.68,78,,,,209,Hidden_2003,2003_Hidden_209,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,1.4,80,,,,210,Hidden_2003,2003_Hidden_210,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,1.4,79,,,,211,Hidden_2003,2003_Hidden_211,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,1.2,78,,,,212,Hidden_2003,2003_Hidden_212,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,1.1,84,,,,213,Hidden_2003,2003_Hidden_213,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,1.1,55,,,,214,Hidden_2003,2003_Hidden_214,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,1.5,59,,,,215,Hidden_2003,2003_Hidden_215,,,,,,,,,1.368181818,,,,,,
2003,hidden,,,1.1,70,,,,216,Hidden_2003,2003_Hidden_216,,,,,,,,,1.368181818,,,,,,
2003,tamiami_west,,,2.5,36,,,,170,TamWest_2003,2003_TamWest_170,,,,,,,,,1.41325,,,,,,
2003,tamiami_west,,,1.6,53,,,,171,TamWest_2003,2003_TamWest_171,,,,,,,,,1.41325,,,,,,
2003,tamiami_west,,,2.4,45,,,,172,TamWest_2003,2003_TamWest_172,,,,,,,,,1.41325,,,,,,
2003,tamiami_west,,,1.9,48,,,,173,TamWest_2003,2003_TamWest_173,,,,,,,,,1.41325,,,,,,
2003,tamiami_west,,,4.2,81,,,,190,TamWest_2003,2003_TamWest_190,,,,,,,,,1.41325,,,,,,
2003,tamiami_west,,,1.8,66,,,,191,TamWest_2003,2003_TamWest_191,,,,,,,,,1.41325,,,,,,
2003,tamiami_west,,,4.3,55,,,,192,TamWest_2003,2003_TamWest_192,,,,,,,,,1.41325,,,,,,
2003,tamiami_west,,,2.7,53,,,,193,TamWest_2003,2003_TamWest_193,,,,,,,,,1.41325,,,,,,
2003,tamiami_west,,,3.4,38,,,,194,TamWest_2003,2003_TamWest_194,,,,,,,,,1.41325,,,,,,
2003,tamiami_west,,,1.5,77,,,,XXX,TamWest_2003,2003_TamWest_XXX,,,,,,,,,1.41325,,,,,,
2004,alley_north,,,5.3,,,,,An4028,AlleyNorth_2004,2004_AlleyNorth_An4028,,,,,,,,,1.788064516,,,,,,
2004,alley_north,,,6.9,,,,,AN4031,AlleyNorth_2004,2004_AlleyNorth_AN4031,,,,,,,,,1.788064516,,,,,,
2004,alley_north,,,9.5,,,,,AN4031,AlleyNorth_2004,2004_AlleyNorth_AN4031,,,,,,,,,1.788064516,,,,,,
2004,alley_north,,,7,,,,,AN4033,AlleyNorth_2004,2004_AlleyNorth_AN4033,,,,,,,,,1.788064516,,,,,,
2004,alley_north,,,7.4,,,,,An404,AlleyNorth_2004,2004_AlleyNorth_An404,,,,,,,,,1.788064516,,,,,,
2004,alley_north,,,9,,,,,AN404,AlleyNorth_2004,2004_AlleyNorth_AN404,,,,,,,,,1.788064516,,,,,,
2004,alley_north,,,4.3,,,,,AN405,AlleyNorth_2004,2004_AlleyNorth_AN405,,,,,,,,,1.788064516,,,,,,
2004,alley_north,,,5.8,,,,,AN4086,AlleyNorth_2004,2004_AlleyNorth_AN4086,,,,,,,,,1.788064516,,,,,,
2004,alley_north,,,6.1,,,,,AN4087,AlleyNorth_2004,2004_AlleyNorth_AN4087,,,,,,,,,1.788064516,,,,,,
2004,alley_north,,,5.9,,,,,AN416,AlleyNorth_2004,2004_AlleyNorth_AN416,,,,,,,,,1.788064516,,,,,,
2004,alley_north,,,7.7,,,,,AN-UM-1,AlleyNorth_2004,2004_AlleyNorth_AN-UM-1,,,,,,,,,1.788064516,,,,,,
2004,alley_north,,,6.2,,,,,AN-UM2,AlleyNorth_2004,2004_AlleyNorth_AN-UM2,,,,,,,,,1.788064516,,,,,,
2004,alley_north,,,12,,,,,AN-UM3,AlleyNorth_2004,2004_AlleyNorth_AN-UM3,,,,,,,,,1.788064516,,,,,,
2004,false_l67,,,10,,,,,FL674056,FalseL67_2004,2004_FalseL67_FL674056,,,,,,,,,,,,,,,
2004,false_l67,,,4,,,,,FL674068,FalseL67_2004,2004_FalseL67_FL674068,,,,,,,,,,,,,,,
2004,false_l67,,,6.9,,,,,FL674070,FalseL67_2004,2004_FalseL67_FL674070,,,,,,,,,,,,,,,
2004,false_l67,,,5,,,,,FL674077,FalseL67_2004,2004_FalseL67_FL674077,,,,,,,,,,,,,,,
2004,false_l67,,,5.9,,,,,FL674078,FalseL67_2004,2004_FalseL67_FL674078,,,,,,,,,,,,,,,
2004,false_l67,,,6.7,,,,,FL674079,FalseL67_2004,2004_FalseL67_FL674079,,,,,,,,,,,,,,,
2004,false_l67,,,9.4,,,,,FL674081,FalseL67_2004,2004_FalseL67_FL674081,,,,,,,,,,,,,,,
2004,false_l67,,,4.8,,,,,FL67422,FalseL67_2004,2004_FalseL67_FL67422,,,,,,,,,,,,,,,
2004,false_l67,,,6.4,,,,,FL67423,FalseL67_2004,2004_FalseL67_FL67423,,,,,,,,,,,,,,,
2004,false_l67,,,7.2,,,,,Fl67424,FalseL67_2004,2004_FalseL67_Fl67424,,,,,,,,,,,,,,,
2004,false_l67,,,7,,,,,FL67425,FalseL67_2004,2004_FalseL67_FL67425,,,,,,,,,,,,,,,
