group_id,year,colony,latitude,longitude,wca,greg,whib,wost,gbhe,rosp,sneg,anhi,trhe,bcnh,lbhe,ycnh,glib,caeg,dcco,grhe,smhe,lawh,lada,smwh,notes,POINT_X,POINT_Y,ave_x,ave_y
1967,1994,Unnamed,25.996317,-80.7392,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,521747.9054,2884114.888,526086.1408,2875288.135
1786,1994,Unnamed,25.965183,-80.7374,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,518733.5908,2874067.432,526287.1302,2871867.91
474,1994,Unnamed,25.7965,-80.7316,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,563894.556,2924276.263,526901.9106,2853167.425
1966,1994,Unnamed,25.99605,-80.731117,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,528399.8932,2883636.634,526893.5542,2875244.516
1924,1994,Unnamed,25.988933,-80.716367,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,524391.1198,2881684.933,528368.5958,2874495.411
1548,1994,Unnamed,25.933033,-80.713617,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,526106.4593,2867599.756,528643.3297,2868313.743
804,1994,Unnamed,25.829967,-80.71255,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,519117.3524,2852152.035,528811.4423,2856901.253
1549,1994,Unnamed,25.931983,-80.712483,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,525701.3608,2868228.313,528760.6309,2868175.581
1043,1994,Unnamed,25.863033,-80.7043,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,532867.8465,2856147.451,529647.1051,2860544.238
228,1994,Unnamed,25.782017,-80.702617,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,526833.1588,2853359.699,529829.6079,2851563.806
2698,1994,Unnamed,25.724583,-80.70225,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,519373.549,2861126.582,529867.3493,2845217.412
1844,1994,Unnamed,25.970867,-80.70095,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,527142.6592,2875793.176,529936.8249,2872500.121
1744,1994,Unnamed,25.95135,-80.7,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,527664.2467,2872866.952,530035.7411,2870330.588
1005,1994,Unnamed,25.8546,-80.681033,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,525578.0427,2856098.069,531904.7413,2859660.143
594,1994,Unnamed,25.808383,-80.678483,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,517920.5458,2850031.552,532252.9653,2854509.654
1872,1994,Unnamed,25.979617,-80.6548,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,531575.2984,2877506.059,534550.8446,2873457.989
2063,1994,Unnamed,26.028733,-80.6446,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,561078.9253,2908258.36,540223.1107,2878578.207
1868,1994,Unnamed,25.97505,-80.6256,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,525921.8433,2878247.467,537442.2314,2872995.073
908,1994,Unnamed,25.844733,-80.505183,,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,,519653.1754,2853669.976,549569.5967,2858569.564
1715,1994,Unnamed,25.957283,-80.774717,,0,0,0,1,,0,1,0,1,0,,0,0,,,,,,,,524725.0207,2871740.674,522526.9381,2870950.455
861,1994,Unnamed,25.839617,-80.7031,,0,0,0,2,,0,2,0,0,0,,0,0,,,,,,,,531578.9896,2853056.358,529683.1536,2857942.502
727,1994,Unnamed,25.81825,-80.6717,,0,0,0,2,,0,2,0,0,0,,0,0,,,,,,,,528588.1448,2851358.182,532901.2975,2855679.651
1629,1994,Unnamed,25.93595,-80.64925,,0,0,0,2,,0,2,0,0,0,,0,0,,,,,,,,525367.009,2869366.441,535096.2578,2868669.066
1054,1994,Unnamed,25.860683,-80.7249,,0,0,0,2,,0,3,0,0,0,,0,0,,,,,,,,533859.8166,2856925.162,527571.4581,2860304.368
1564,1994,Unnamed,25.932917,-80.757883,,0,0,0,2,,0,5,0,0,0,,0,0,1,,,,,,,522031.1441,2867359.72,524210.3087,2868287.001
1107,1994,Unnamed,25.872733,-80.775367,,0,0,0,2,,0,10,0,0,0,,0,0,,,,,,,,524521.2956,2857520.868,522512.4913,2861608.021
1594,1994,Unnamed,25.93785,-80.796083,,0,0,0,1,,0,,0,2,0,,0,0,,,,,,,,529262.6352,2869064.472,520440.0088,2868802.309
2194,1994,Unnamed,26.067083,-80.793433,,0,0,0,0,,0,,0,3,0,,0,0,,,,,,,,570455.2121,2931897.631,520637.0785,2883142.743
2297,1994,Unnamed,26.107983,-80.783483,,0,0,0,0,,0,,0,0,3,,0,0,,,,,,,,574536.6919,2927501.412,521611.5403,2887679.165
2195,1994,Unnamed,26.06735,-80.77895,,0,0,0,0,,0,,0,3,0,,0,0,,,,,,,,575030.452,2930001.946,522113.6829,2883185.185
2268,1994,Unnamed,26.102717,-80.72165,,3,0,0,0,,0,,0,0,0,,0,0,,,,,,,,563715.3363,2924906.689,527832.4162,2887088.924
1619,1994,Unnamed,25.9397,-80.707617,,0,0,0,3,,0,,0,0,0,,0,0,,,,,,,,526475.511,2869815.706,529273.1208,2869037.764
2219,1994,Unnamed,26.0744,-80.692867,,0,0,0,0,,0,,0,3,0,,0,0,,,,,,,,572812.5038,2920399.243,530735.6356,2883945.835
1508,1994,Unnamed,25.923333,-80.685,,3,0,0,0,,0,,0,0,0,,0,0,,,,,,,,526749.6591,2866471.466,531544.9984,2867231.407
2123,1994,Unnamed,26.045817,-80.64865,,0,0,0,0,,0,,0,1,2,,0,0,,,,,,,,570563.832,2939885.948,535135.4549,2880746.467
749,1994,Unnamed,25.825967,-80.640267,,0,0,0,3,,0,,0,0,0,,0,0,,,,,,,,524820.5855,2852065.622,536078.6392,2856417.588
2212,1994,Unnamed,26.077267,-80.616283,,0,0,0,3,,0,,0,0,0,,0,0,,,,,,,,571704.1533,2920025.624,538460.5727,2884239.57
1389,1994,Unnamed,25.906333,-80.50255,,0,0,0,3,,0,,0,0,0,,0,0,,,,,,,,527512.9561,2863861.269,549800.8679,2865414.537
1791,1994,Unnamed,25.96385,-80.752933,,0,0,0,3,,0,4,0,0,0,,0,0,,,,,,,,523797.9047,2874223.393,524732.1323,2871724.206
669,1994,Unnamed,25.814517,-80.775933,,0,0,0,3,,0,6,0,0,0,,0,0,,,,,,,,526809.2335,2851120.787,522472.6814,2855153.753
1340,1994,Unnamed,25.90605,-80.767117,,0,0,0,3,,0,10,0,0,0,,0,0,,,,,,,,530001.5849,2863370.251,523351.7032,2865277.356
2685,1994,Unnamed,25.023067,-80.7745,,0,0,0,0,,0,,0,4,0,,0,0,,,,,,,,546947.1911,2858849.388,526342.6464,2766776.649
2024,1994,Unnamed,26.01275,-80.770283,,0,0,0,0,,0,,1,3,0,,0,0,,,,,,,,527551.5548,2889868.069,522978.7322,2877121.554
1832,1994,Unnamed,25.967917,-80.751617,,0,0,0,1,,0,,0,3,0,,0,0,,,,,,,,525175.8129,2875071.285,524864.3878,2872154.456
2269,1994,Unnamed,26.103017,-80.720733,,0,0,0,1,,0,,0,3,0,,0,0,,,,,,,,564612.5973,2925577.606,527954.0191,2887117.785
2066,1994,Unnamed,26.03,-80.6675,,4,0,0,0,,0,,0,0,0,,0,0,,,,,,,,567224.9326,2903557.862,533267.4837,2879048.517
2028,1994,Unnamed,26.010217,-80.789367,,0,0,0,0,,0,,1,4,0,,0,0,,,,,,,,525460.6062,2889802.898,521097.8641,2876841.522
2040,1994,Unnamed,26.019333,-80.808167,,6,0,0,0,,0,,0,0,0,,0,0,,,,,,,,533468.0875,2898950.34,519119.9572,2877903.488
2194,1994,Unnamed,26.06735,-80.793433,,0,0,0,0,,0,,0,6,0,,0,0,,,,,,,,574025.1497,2932645.158,520637.0785,2883142.743
1984,1994,Unnamed,26.002283,-80.7788,,0,0,0,0,,0,,1,5,0,,0,0,,,,,,,,526667.2575,2885602.484,522171.4401,2875974.684
1888,1994,Unnamed,25.980017,-80.75655,,0,0,0,2,,0,,0,4,0,,0,0,,,,,,,,523718.2397,2879129.574,524349.2615,2873499.678
1928,1994,Unnamed,25.983833,-80.704167,,6,0,0,0,,0,,0,0,0,,0,0,,,,,,,,526723.4224,2881765.251,529610.4095,2873926.939
2203,1994,Unnamed,26.064967,-80.6674,,0,0,0,0,,0,,0,0,6,,0,0,,,,,,,,573682.6601,2930101.223,533276.0334,2882896.086
2245,1994,Unnamed,26.096183,-80.6603,,6,0,0,2,,0,,0,0,0,,0,0,,,,,,,,570731.9609,2923588.546,533963.4902,2886366.229
2040,1994,Unnamed,26.020017,-80.808967,,0,0,0,0,,0,,1,15,0,,0,0,,,,,,,,545292.5815,2905767.878,519119.9572,2877903.488
761,1995,1,25.8245,-80.500167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523962.6797,2851508.448,550096.6094,2856343.749
760,1995,2,25.818833,-80.500667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523954.4182,2851475.21,550048.8777,2855715.975
768,1995,3,25.833167,-80.503167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523508.959,2851976.4,549711.9623,2857317.8
907,1995,4,25.84,-80.503167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,519696.6094,2853651.658,549788.2572,2858080.064
758,1995,5,25.823167,-80.504333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,524192.949,2851691.591,549654.5342,2856240.578
1136,1995,6,25.871333,-80.505333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,542470.8962,2858919.464,549618.2673,2861502.237
908,1995,7,25.8445,-80.5055,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,519366.6287,2853084.506,549569.5967,2858569.564
909,1995,8,25.842667,-80.506,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,519333.1858,2853125.099,549504.419,2858353.421
910,1995,9,25.8445,-80.506667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,519284.6491,2853204.319,549436.8151,2858556.163
1020,1995,10,25.861333,-80.5075,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,528731.8147,2856150.634,549346.3515,2860420.004
906,1995,11,25.836,-80.507667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,519671.5617,2853642.318,549340.1293,2857614.466
417,1995,12,25.7915,-80.508167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523445.1238,2862886.265,549308.4413,2852686.197
1019,1995,13,25.86,-80.508333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,528740.1585,2856139.245,549263.4398,2860272.069
1269,1995,15,25.894,-80.513667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,534034.1392,2861215.032,548674.8864,2864067.353
1027,1995,16,25.865167,-80.5155,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,529736.0279,2856316.427,548528.83,2860828.039
1387,1995,17,25.902333,-80.5165,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,527503.0551,2863805.876,548427.8513,2864957.171
754,1995,18,25.823667,-80.519833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523846.5544,2851964.16,548123.6748,2856265.799
1133,1995,19,25.867,-80.519833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,547014.1874,2858805.661,548108.3259,2861043.015
613,1995,21,25.812667,-80.521333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,518052.0091,2850395.293,547954.0966,2855008.726
903,1995,22,25.8405,-80.522833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,520611.0838,2853313.411,547774.7982,2858148.284
1256,1995,23,25.881833,-80.523333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523863.4348,2861078.256,547751.689,2862684.405
614,1995,24,25.813167,-80.5235,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,518324.4242,2850410.507,547762.5314,2855080.015
1139,1995,25,25.874667,-80.524,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,532688.3444,2859173.942,547682.0336,2861896.795
3439,1995,27,25.842833,-80.530667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,572418.2052,2939255.81,547032.404,2858362.746
921,1995,28,25.8475,-80.531667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,520444.1892,2854271.064,546942.9808,2858856.848
617,1995,29,25.816667,-80.540667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,518776.4131,2851068.167,546046.2466,2855466.583
753,1995,30,25.8225,-80.5415,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523995.0275,2852080.707,545958.7683,2856120.086
893,1995,31,25.835,-80.5475,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523619.5417,2853715.239,545348.5132,2857489.378
2312,1995,32,26.1155,-80.549833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,570510.5154,2931211.224,545007.8028,2888552.666
892,1995,33,25.837167,-80.550667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523777.1711,2853747.305,545042.8961,2857707.991
200,1995,34,25.782333,-80.556167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,529043.0169,2851371.023,544499.5858,2851653.924
886,1995,35,25.841333,-80.568167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,524026.925,2852953.74,543274.9849,2858183.748
882,1995,36,25.841167,-80.5695,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,524576.9445,2853687.53,543141.4001,2858183.366
208,1995,37,25.786667,-80.571,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,574491.2426,2927894.347,543058.6313,2852120.206
206,1995,38,25.784667,-80.571333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,528005.342,2866232.22,542978.1531,2851907.361
207,1995,39,25.784,-80.574,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523924.2243,2873562.812,542686.7585,2851839.914
619,1995,41,25.815167,-80.6035,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,520419.3688,2850874.925,539798.445,2855264.597
215,1995,42,25.783,-80.608833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,519672.6537,2874126.065,539210.5932,2851693.475
1142,1995,43,25.874167,-80.6435,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,531531.8305,2858814.862,535699.0599,2861802.733
1034,1995,44,25.863333,-80.662167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,532257.3274,2855789.683,533791.9724,2860640.446
1283,1995,45,25.893333,-80.668,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,550095.5817,2861013.553,533255.4154,2863926.705
781,1995,47,25.826833,-80.669,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,520169.8698,2851225.259,533186.5838,2856549.47
729,1995,48,25.8225,-80.671667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,526933.1882,2851796.562,532899.2474,2856128.156
1243,1995,49,25.887667,-80.672167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,519386.2614,2861338.451,532828.33,2863283.502
625,1995,50,25.816333,-80.673,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,521489.1117,2850758.572,532791.2008,2855410.251
601,1995,51,25.808333,-80.673167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,517598.3677,2851009.292,532761.6903,2854498.892
1009,1995,52,25.857,-80.674667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,527943.351,2856136.093,532597.9946,2859888.012
785,1995,53,25.828,-80.675667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,519300.3106,2851611.553,532507.0482,2856665.785
721,1995,54,25.824667,-80.678833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,540570.9089,2851663.42,532167.5424,2856314.606
590,1995,55,25.808333,-80.683667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,518408.9832,2849668.662,531709.1651,2854496.32
636,1995,56,25.8115,-80.6885,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523034.6436,2850877.454,531217.1713,2854853.879
225,1995,57,25.7805,-80.698833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,518463.0448,2850233.847,530195.9689,2851410.486
229,1995,58,25.782167,-80.700667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,519806.5777,2872734.546,530032.2822,2851596.528
456,1995,59,25.794833,-80.701833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,573058.8263,2929789.401,529913.3067,2852981.751
944,1995,60,25.846167,-80.703,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,529196.6578,2854437.032,529749.3539,2858705.281
455,1995,61,25.795,-80.703167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,572920.3893,2929788.612,529757.8066,2853015.249
945,1995,62,25.843667,-80.704167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,529159.0085,2854826.429,529633.1741,2858394.787
803,1995,63,25.827167,-80.704833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,518864.0022,2852923.204,529582.7972,2856577.102
943,1995,64,25.850167,-80.705167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,527938.0079,2854731.427,529569.7059,2859141.602
802,1995,65,25.827,-80.7055,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,518875.4209,2852860.098,529515.9889,2856558.459
1155,1995,66,25.877333,-80.7055,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,529754.9038,2858742.509,529504.7336,2862161.218
710,1995,67,25.825667,-80.706833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,547156.1076,2851341.984,529386.4067,2856430.843
997,1995,68,25.8575,-80.706833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,519767.3661,2855536.139,529404.0504,2859941.953
1047,1995,69,25.863,-80.707667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,549956.5536,2855850.401,529289.9347,2860544.694
231,1995,71,25.780333,-80.709833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,518558.7526,2866273.831,529108.4951,2851414.024
230,1995,72,25.784167,-80.710167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,526192.1896,2864783.276,529058.6861,2851814.025
232,1995,73,25.780167,-80.710333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,525773.1858,2865613.023,529043.0169,2851371.023
397,1995,74,25.792667,-80.717,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,522706.576,2855476.311,528371.5825,2852753.836
2694,1995,75,25.760333,-80.718167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,533735.0498,2860637.288,528262.2461,2849172.882
1171,1995,76,25.882,-80.7245,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,521843.0002,2859026.014,527588.9608,2862636.928
1173,1995,77,25.879333,-80.725,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,520556.1511,2858325.492,527540.5653,2862375.608
2432,1995,78,26.261223,-80.725,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,565394.3609,2893899.913,527460.2708,2904642.317
1306,1995,79,25.8915,-80.726833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,526505.3059,2861847.439,527346.2913,2863708.704
388,1995,80,25.794,-80.729,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,532836.6454,2854589.555,527165.0387,2852833.621
388,1995,81,25.7925,-80.729167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,548137.2974,2859038.629,527165.0387,2852833.621
1307,1995,82,25.891833,-80.729667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,525783.0924,2862452.099,527052.7844,2863712.316
471,1995,83,25.798167,-80.731667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,563111.376,2925847.688,526847.6058,2853354.192
549,1995,84,25.809833,-80.731833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,574651.3058,2917781.146,526880.651,2854651.711
471,1995,85,25.798167,-80.732333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,561064.5189,2931129.432,526847.6058,2853354.192
1355,1995,86,25.901333,-80.7385,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,549130.3021,2864153.215,526182.3072,2864793.787
1350,1995,87,25.901167,-80.741167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,544780.5836,2863373.529,525926.2263,2864757.555
1445,1995,88,25.908833,-80.742667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,535846.5859,2865878.52,525773.1858,2865613.023
656,1995,90,25.810333,-80.7445,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,524477.0094,2850977.833,525610.8174,2854704.555
248,1995,91,25.782,-80.745333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,531988.4553,2856471.978,525517.3208,2851558.912
1110,1995,92,25.867333,-80.748167,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,524499.4976,2857602.113,525268.361,2861032.833
952,1995,93,25.847333,-80.7495,,0,0,0,1,,0,4,0,0,0,,0,0,,,,,,,,532143.0946,2854707.781,525124.0523,2858814.232
375,1995,94,25.793333,-80.753333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,534640.8725,2851458.273,524728.9391,2852820.264
652,1995,97,25.810333,-80.740333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523779.3768,2851242.337,526028.511,2854705.373
1053,1995,99,25.863,-80.721667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,534338.2319,2857289.969,527887.2154,2860541.646
1010,1995,100,25.857,-80.671333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,527896.5252,2856145.185,532924.2563,2859884.025
629,1995,101,25.812333,-80.676833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,521752.5616,2851096.763,532419.3299,2854938.774
1003,1995,102,25.855667,-80.686333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523651.3875,2856248.735,531429.4197,2859737.55
941,1995,103,25.842833,-80.699667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,527914.5598,2854727.723,530096.594,2858313.16
891,1995,104,25.837667,-80.553333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523808.2578,2853741.491,544759.7194,2857740.25
243,1995,105,25.779333,-80.731833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,528808.6146,2856918.689,526887.5301,2851274.101
390,1995,106,25.792,-80.7255,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,521868.8241,2858983.199,527519.5824,2852678.168
629,1995,107,25.812,-80.676667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,521732.5152,2851092.633,532419.3299,2854938.774
3427,1995,109,25.826167,-80.680833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,573288.2021,2937187.655,531982.5272,2856498.708
872,1995,111,25.835333,-80.685333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,528998.7762,2853253.538,531535.2629,2857511.562
869,1995,112,25.835667,-80.6865,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,529938.3516,2852975.015,531426.8643,2857518.955
1068,1995,113,25.865833,-80.764667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,532507.3597,2856702.043,523617.8401,2860879.473
1054,1995,114,25.8605,-80.724667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,533926.4652,2857002.853,527571.4581,2860304.368
991,1995,115,25.856833,-80.723333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,522445.516,2855154.713,527746.6888,2859854.19
733,1995,116,25.8255,-80.671833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,525896.5947,2851231.59,532909.763,2856420.115
574,1995,117,25.810667,-80.708333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,521124.2719,2850045.476,529231.7288,2854741.651
159,1995,118,25.778,-80.711333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,529805.4243,2863733.043,528978.5375,2851161.967
2191,1995,1999,26.070967,-80.8077,,0,0,0,1,,1,,0,20,30,,0,1,,,,,,,,570573.1859,2932496.386,519225.4326,2883571.456
3314,1995,95001,26.4825,-80.239,,0,0,0,0,,0,,0,1,14,,0,0,,,,,,,,536837.597,2866636.099,575868.8471,2929338.075
3152,1995,95006,26.446,-80.249333,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,534106.2285,2888610.009,574851.462,2925289.297
3152,1995,95007,26.446333,-80.248833,,6,0,0,2,,0,,0,0,0,,0,0,,,,,,,,527176.006,2889370.69,574851.462,2925289.297
3144,1995,95008,26.4435,-80.255167,,10,0,0,0,,0,,0,0,0,,0,0,,,,,,,,537463.6893,2873027.87,574272.923,2924992.106
3145,1995,95009,26.445333,-80.254833,,0,0,0,0,,0,,0,1,0,,0,0,,,,,,,,533590.2972,2876073.935,574281.5757,2925175.224
3142,1995,95010,26.445167,-80.258833,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,523792.1825,2853372.25,573975.895,2925183.629
3142,1995,95010,26.445167,-80.258833,,50,0,0,0,,0,,0,0,0,,0,0,,,,,,,,573206.693,2918418.899,573975.895,2925183.629
3023,1995,95011,26.425667,-80.246667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,529756.4881,2890354.677,575097.4764,2923095.841
3012,1995,95012,26.417,-80.2415,,10,0,0,0,,35,,0,100,170,,0,15,,,,,,,,529823.9545,2889967.217,575656.8033,2922097.394
3377,1995,95013,26.523667,-80.360833,,0,0,0,0,,0,,0,0,28,,0,0,,,,,,,,562714.6577,2927685.534,563692.4277,2933738.938
2838,1995,95014,26.5245,-80.352333,,0,0,0,0,,0,,0,1,54,,0,0,,,,,,,,542764.0843,2871478.931,564510.6587,2933933.805
2889,1995,95015,26.511,-80.361333,,0,0,0,0,,0,,0,1,66,,0,0,,,,,,,,574282.7064,2918277.427,563752.1311,2932466.617
3359,1995,95016,26.502333,-80.375333,,0,0,0,0,,0,,0,1,17,,0,0,,,,,,,,564297.5441,2926770.323,562230.2442,2931464.11
2883,1995,95017,26.5075,-80.3705,,0,0,0,0,,0,,0,0,4,,0,0,,,,,,,,573903.5286,2917702.952,562726.5037,2932042.033
2997,1995,95018,26.415667,-80.309333,,1,0,0,0,,0,,0,0,0,,0,0,,,,,,,,576211.3083,2926687.978,568876.2936,2921902.349
3332,1995,95019,26.4965,-80.3545,,0,0,0,0,,0,,0,0,24,,0,0,,,,,,,,574803.5366,2920200.236,564306.0571,2930809.068
3343,1995,95020,26.487833,-80.363833,,1,0,0,0,,0,,0,0,0,,0,0,,,,,,,,575045.9267,2919976.475,563436.3783,2929887.133
2887,1995,95021,26.505,-80.375,,0,0,0,0,,0,,0,0,28,,0,0,,,,,,,,573836.622,2917783.754,562275.3904,2931739.868
2836,1995,95022,26.523667,-80.355833,,0,0,0,0,,0,,0,0,13,,0,0,,,,,,,,542778.979,2872006.907,564195.004,2933896.042
2857,1995,95023,26.517,-80.247,,0,0,0,0,,0,,0,1,40,,0,0,,,,,,,,524499.464,2862088.624,575060.0558,2933165.289
3383,1995,95024,26.514667,-80.245667,,0,0,0,0,,0,,0,8,0,,0,30,,,,,,,,562601.2766,2927755.089,575161.2175,2932902.88
2800,1995,95028,26.551,-80.273667,,0,0,0,0,,0,,0,1,13,,0,0,,,,,,,,516302.77,2859488.642,572348.4351,2936910.93
2844,1995,95029,26.531167,-80.2775,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,530734.7761,2850381.829,571979.0041,2934712.121
3261,1995,95030,26.474667,-80.283667,,0,0,0,1,,0,,0,0,0,,0,0,,,,,,,,525488.7697,2888184.169,571399.5122,2928450.923
