subject_id,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at
46079822,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549596.4120757205,2889398.124544495,549611.9949193918,2889413.707388166],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_164.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":131}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/951a0bac-ab72-4544-90e6-1614f7be86ea.png""}",0,,,2020-06-02 21:10:43 UTC,2020-06-02 21:10:43 UTC
46079823,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549643.1606067343,2889366.958857152,549658.7434504057,2889382.541700823],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_193.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":133}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4548775d-1bb6-4f1c-812e-aad791a418e0.png""}",0,,,2020-06-02 21:10:43 UTC,2020-06-02 21:10:43 UTC
46079824,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549534.0807010353,2889491.6216065227,549549.6635447067,2889507.204450194],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_82.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":136}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/aca79cb0-89d9-453f-9a0c-bfa972b9796e.png""}",0,,,2020-06-02 21:10:44 UTC,2020-06-02 21:10:44 UTC
46079825,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549580.8292320492,2889398.124544495,549596.4120757205,2889413.707388166],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_163.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":137}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/63c9de03-a718-4137-a7d6-ea0c8a545529.png""}",0,,,2020-06-02 21:10:44 UTC,2020-06-02 21:10:44 UTC
46079826,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549565.246388378,2889444.8730755085,549580.8292320493,2889460.4559191796],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_123.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":140}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/88886db3-44c2-4e2c-ba36-13170627ceb4.png""}",0,,,2020-06-02 21:10:45 UTC,2020-06-02 21:10:45 UTC
46079827,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549643.1606067343,2889444.8730755085,549658.7434504057,2889460.4559191796],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_128.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":142}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bdfba27f-a24c-4450-8638-45d5c07f4172.png""}",0,,,2020-06-02 21:10:45 UTC,2020-06-02 21:10:45 UTC
46079828,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549518.4978573641,2889507.204450194,549534.0807010354,2889522.787293865],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_68.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":143}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6d8641c6-77a6-477e-8b18-197cc2b5c584.png""}",0,,,2020-06-02 21:10:46 UTC,2020-06-02 21:10:46 UTC
46079829,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549611.9949193917,2889413.7073881663,549627.577763063,2889429.2902318374],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_152.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":145}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3e9fc1b1-3884-4346-8fba-9e427fd2dd12.png""}",0,,,2020-06-02 21:10:46 UTC,2020-06-02 21:10:46 UTC
46079830,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549534.0807010353,2889476.038762851,549549.6635447067,2889491.6216065222],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_95.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":149}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/59367b72-75da-4759-962f-2e182f58e644.png""}",0,,,2020-06-02 21:10:47 UTC,2020-06-02 21:10:47 UTC
46079831,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549611.9949193917,2889460.4455306176,549627.577763063,2889476.038762851],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_113.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":150}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/95a79c52-3b62-4521-bd65-43d46d56ce27.png""}",0,,,2020-06-02 21:10:48 UTC,2020-06-02 21:10:48 UTC
46079832,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549534.0807010353,2889444.8730755085,549549.6635447067,2889460.4559191796],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_121.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":155}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c70cd65a-f3dc-479e-bd9a-7687cf47dc57.png""}",0,,,2020-06-02 21:10:48 UTC,2020-06-02 21:10:48 UTC
46079833,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549549.6635447067,2889460.4455306176,549565.2567769404,2889476.038762851],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_109.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":157}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6f38f718-d85d-4c4c-8f2f-3cfaadde48c9.png""}",0,,,2020-06-02 21:10:49 UTC,2020-06-02 21:10:49 UTC
46079834,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549658.7434504055,2889507.204450194,549674.3262940769,2889522.787293865],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_77.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":162}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bd102966-4eca-4815-9ef4-a91ad37eed0a.png""}",0,,,2020-06-02 21:10:49 UTC,2020-06-02 21:10:49 UTC
46079835,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549658.7434504055,2889476.038762851,549674.3262940769,2889491.6216065222],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_103.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":165}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8a0ed221-c5e4-477c-b31a-2629a5681951.png""}",0,,,2020-06-02 21:10:50 UTC,2020-06-02 21:10:50 UTC
46079836,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549627.577763063,2889476.038762851,549643.1709952968,2889491.6216065222],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_101.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":166}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ed6e6c27-949f-45e9-8aea-33d4296c0d4f.png""}",0,,,2020-06-02 21:10:50 UTC,2020-06-02 21:10:50 UTC
46079837,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549549.6635447067,2889444.8730755085,549565.2567769404,2889460.4559191796],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_122.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":167}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f5f6c0e7-6a9d-46aa-b9c4-25dae07cd383.png""}",0,,,2020-06-02 21:10:51 UTC,2020-06-02 21:10:51 UTC
46079838,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549658.7434504055,2889522.787293865,549674.3262940769,2889538.370137536],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_64.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":169}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a728f6d7-1a86-4036-b72b-1f0376a985c4.png""}",0,,,2020-06-02 21:10:52 UTC,2020-06-02 21:10:52 UTC
46079839,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549518.4978573641,2889429.2902318374,549534.0807010354,2889444.8730755085],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_133.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":171}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/778455cf-2216-42c7-abe4-67b9c63ea0ed.png""}",0,,,2020-06-02 21:10:52 UTC,2020-06-02 21:10:52 UTC
46079840,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549580.8292320492,2889444.8730755085,549596.4120757205,2889460.4559191796],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_124.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":172}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/56cbdf02-101e-430b-b879-d5e306299ece.png""}",0,,,2020-06-02 21:10:53 UTC,2020-06-02 21:10:53 UTC
46079841,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549502.9150136928,2889491.6216065227,549518.4978573641,2889507.204450194],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_80.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":174}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/32a34997-0313-4434-b3c0-c6449620dcc0.png""}",0,,,2020-06-02 21:10:54 UTC,2020-06-02 21:10:54 UTC
46079842,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549596.4120757205,2889491.6216065227,549611.9949193918,2889507.204450194],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_86.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":175}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e34c6cf1-4148-4ab5-8126-6620719d66e0.png""}",0,,,2020-06-02 21:10:54 UTC,2020-06-02 21:10:54 UTC
46079843,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549565.246388378,2889413.7073881663,549580.8292320493,2889429.2902318374],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_149.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":177}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c512a56d-e262-4267-a91a-f925419f01cc.png""}",0,,,2020-06-02 21:10:55 UTC,2020-06-02 21:10:55 UTC
46079844,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549611.9949193917,2889491.6216065227,549627.577763063,2889507.204450194],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_87.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":178}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d77a80c4-4ab2-4dbd-b2af-617a7f06cf3c.png""}",0,,,2020-06-02 21:10:55 UTC,2020-06-02 21:10:55 UTC
46079845,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549627.577763063,2889522.787293865,549643.1709952968,2889538.370137536],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_62.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":179}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5712864c-c8a7-4b65-93aa-92593e8fe4d9.png""}",0,,,2020-06-02 21:10:56 UTC,2020-06-02 21:10:56 UTC
46079846,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549627.577763063,2889351.376013481,549643.1709952968,2889366.958857152],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_205.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":180}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/11292c94-bfe4-4191-9a5e-cc578646abcd.png""}",0,,,2020-06-02 21:10:56 UTC,2020-06-02 21:10:56 UTC
46079847,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549627.577763063,2889538.359748974,549643.1709952968,2889553.9529812075],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_49.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":181}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f4a3e03d-9444-4fa9-be14-5fafdb093fab.png""}",0,,,2020-06-02 21:10:57 UTC,2020-06-02 21:10:57 UTC
46079848,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549611.9949193917,2889398.124544495,549627.577763063,2889413.707388166],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_165.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":182}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f61ebf9b-4b80-42b3-8038-c84da4b2f1a1.png""}",0,,,2020-06-02 21:10:57 UTC,2020-06-02 21:10:57 UTC
46079849,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549534.0807010353,2889553.9529812075,549549.6635447067,2889569.5358248786],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_30.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":183}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/23e0ff40-b1ba-4634-b158-7186b69e493d.png""}",0,,,2020-06-02 21:10:58 UTC,2020-06-02 21:10:58 UTC
46079850,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549580.8292320492,2889476.038762851,549596.4120757205,2889491.6216065222],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_98.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":189}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1abdaf16-90fc-426c-82ad-38c8ecd0198e.png""}",0,,,2020-06-02 21:10:59 UTC,2020-06-02 21:10:59 UTC
46079851,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549471.7493263503,2889507.204450194,549487.3425585841,2889522.787293865],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_65.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":190}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2e3c42d8-838c-4e51-b449-afdfc91d7944.png""}",0,,,2020-06-02 21:10:59 UTC,2020-06-02 21:10:59 UTC
46079852,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549549.6635447067,2889522.787293865,549565.2567769404,2889538.370137536],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_57.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":193}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1addbdd6-06b6-4837-aa11-3f84c54f3d1a.png""}",0,,,2020-06-02 21:11:00 UTC,2020-06-02 21:11:00 UTC
46079853,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549627.577763063,2889335.79316981,549643.1709952968,2889351.376013481],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_218.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":197}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1f200525-bd02-4095-a1c8-3fc9220842d9.png""}",0,,,2020-06-02 21:11:00 UTC,2020-06-02 21:11:00 UTC
46079854,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549565.246388378,2889538.359748974,549580.8292320493,2889553.9529812075],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_45.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":198}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/831eebd4-7e59-484f-bbfd-eb3540ba06f8.png""}",0,,,2020-06-02 21:11:01 UTC,2020-06-02 21:11:01 UTC
46079855,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549549.6635447067,2889476.038762851,549565.2567769404,2889491.6216065222],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_96.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":199}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/edd35ada-f2b8-4400-bc2c-a7a13b2d20e3.png""}",0,,,2020-06-02 21:11:01 UTC,2020-06-02 21:11:01 UTC
46079856,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549565.246388378,2889382.5313122612,549580.8292320493,2889398.124544495],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_175.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":201}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4fc2bfd4-1fdb-4272-be89-87eeeb4b4205.png""}",0,,,2020-06-02 21:11:02 UTC,2020-06-02 21:11:02 UTC
46079857,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549658.7434504055,2889366.958857152,549674.3262940769,2889382.541700823],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_194.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":203}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dabc4016-8a0e-4431-8fd5-c4994a6f1186.png""}",0,,,2020-06-02 21:11:03 UTC,2020-06-02 21:11:03 UTC
46079858,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549549.6635447067,2889382.5313122612,549565.2567769404,2889398.124544495],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_174.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":207}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9f1455b5-fa16-47ec-a804-c857de2503b5.png""}",0,,,2020-06-02 21:11:03 UTC,2020-06-02 21:11:03 UTC
46079859,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549580.8292320492,2889460.4455306176,549596.4120757205,2889476.038762851],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_111.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":210}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8031780d-08da-40d0-905c-d7c58f3b0f27.png""}",0,,,2020-06-02 21:11:03 UTC,2020-06-02 21:11:03 UTC
46079860,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549643.1606067343,2889491.6216065227,549658.7434504057,2889507.204450194],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_89.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":212}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fa8064e2-b219-41c5-bcfa-f89e77fff28e.png""}",0,,,2020-06-02 21:11:04 UTC,2020-06-02 21:11:04 UTC
46079861,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549611.9949193917,2889476.038762851,549627.577763063,2889491.6216065222],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_100.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":213}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d6787ad8-348f-4123-96c8-8cbdcff02f51.png""}",0,,,2020-06-02 21:11:05 UTC,2020-06-02 21:11:05 UTC
46079862,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549580.8292320492,2889538.359748974,549596.4120757205,2889553.9529812075],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_46.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":214}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/64362e3b-c189-467d-8fd7-4dc099441be8.png""}",0,,,2020-06-02 21:11:05 UTC,2020-06-02 21:11:05 UTC
46079863,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549596.4120757205,2889335.79316981,549611.9949193918,2889351.376013481],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_216.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":215}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/42c3ad79-7829-49a2-8844-6e9c738fe2c2.png""}",0,,,2020-06-02 21:11:06 UTC,2020-06-02 21:11:06 UTC
46079864,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549596.4120757205,2889320.2103261384,549611.9949193918,2889335.7931698095],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_229.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":217}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/24c68718-b9c5-4fca-aef1-3bc8551693d5.png""}",0,,,2020-06-02 21:11:06 UTC,2020-06-02 21:11:06 UTC
46079865,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549658.7434504055,2889491.6216065227,549674.3262940769,2889507.204450194],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_90.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":218}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a88766ad-8bd9-4f56-80d0-0f8cd5da5e40.png""}",0,,,2020-06-02 21:11:07 UTC,2020-06-02 21:11:07 UTC
46079866,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549534.0807010353,2889522.787293865,549549.6635447067,2889538.370137536],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_56.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":219}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3340357f-2454-4059-b4e2-86883c7ac3b1.png""}",0,,,2020-06-02 21:11:07 UTC,2020-06-02 21:11:07 UTC
46079867,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549549.6635447067,2889538.359748974,549565.2567769404,2889553.9529812075],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_44.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":221}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8b7e7202-375c-4db6-b995-cf33ba8d6c07.png""}",0,,,2020-06-02 21:11:08 UTC,2020-06-02 21:11:08 UTC
46079868,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549580.8292320492,2889507.204450194,549596.4120757205,2889522.787293865],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_72.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":224}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b2c38707-dad2-45a6-af08-56d2023ac016.png""}",0,,,2020-06-02 21:11:08 UTC,2020-06-02 21:11:08 UTC
46079869,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549534.0807010353,2889460.4455306176,549549.6635447067,2889476.038762851],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_108.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":225}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0b9999bc-7166-49f8-b395-87b333958a9a.png""}",0,,,2020-06-02 21:11:09 UTC,2020-06-02 21:11:09 UTC
46079870,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549596.4120757205,2889522.787293865,549611.9949193918,2889538.370137536],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_60.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":226}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e8dec69a-48c6-49e5-88b2-5b61d8fae40d.png""}",0,,,2020-06-02 21:11:09 UTC,2020-06-02 21:11:09 UTC
46079871,10951,14231,84692,"{""crs"":32617,""site"":""CypressCity_03_25_2020"",""bounds"":[549565.246388378,2889507.204450194,549580.8292320493,2889522.787293865],""filename"":""/orange/ewhite/everglades/Zooniverse//CypressCity_03_25_2020/CypressCity_03_25_2020_projected_71.png"",""resolution"":[0.01038856244751631,0.01038856244751631],""subject_reference"":229}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/422ed368-87b8-4546-9022-bbee0573e697.png""}",0,,,2020-06-02 21:11:10 UTC,2020-06-02 21:11:10 UTC
